x_1,x_2,y
3.100557740971582581e-03,1.552997658835584757e-02,1.0
1.674954072811621298e-03,1.620236624265423975e-01,0.0
7.986544214086308512e-04,7.231352680915663356e-02,0.0
2.020752473484852679e-03,1.081624168217897378e-02,1.0
2.043117644578511770e-03,1.162154284461991427e-02,1.0
1.303172637745929861e-03,8.377361133479942212e-03,1.0
7.052866970102393031e-04,5.855770580194310376e-02,0.0
5.949233260776757345e-04,4.720918227397408184e-02,0.0
8.614957349971323749e-04,8.504108667024938562e-02,0.0
2.696982383412560927e-03,1.894456112181003640e-02,1.0
7.300499426315308583e-04,7.765419005664717100e-02,0.0
1.058712466026186889e-03,5.861154794859877067e-03,1.0
1.546825174777120880e-03,1.296623469248086025e-01,0.0
1.209946690130854745e-03,5.697307262483399144e-03,1.0
5.262984340007822743e-04,2.895030691359147274e-03,1.0
1.241935883554750415e-03,4.708819087925371349e-03,1.0
1.196957751174822010e-03,6.245165837291634034e-03,1.0
3.434192812170566884e-03,1.905008184321075465e-02,1.0
6.288517618330770245e-04,5.529530020030205134e-02,0.0
1.055970676133902815e-03,5.968905924214450674e-03,1.0
7.917312516620411949e-04,4.685520792907446608e-03,1.0
1.192964473749770233e-03,5.154964435480172483e-03,1.0
2.399477005511197521e-03,2.492522989092620378e-01,0.0
9.902739895377963859e-04,4.770965436356034046e-03,1.0
2.161793119354537066e-03,1.402092912034038491e-02,1.0
1.201854328285861416e-03,6.342141491335937138e-03,1.0
6.470546298436280876e-04,6.006969299535969142e-02,0.0
1.282520141400799590e-03,1.067994313918843030e-01,0.0
2.157212336722869571e-03,1.142068802021075150e-02,1.0
1.165832339595379704e-03,6.837501195333540310e-03,1.0
8.768119825654459082e-04,5.955299364719529587e-03,1.0
1.162883086945347378e-03,7.340634173673488312e-03,1.0
5.059584862528398964e-04,4.141034521606595797e-02,0.0
2.108477170842774483e-03,1.212419424992172874e-02,1.0
1.861288979197253885e-03,9.930866639108212532e-03,1.0
5.661876331693219914e-04,4.350542876188383951e-02,0.0
4.931810458343046473e-04,4.178496617720118406e-02,0.0
1.306383993405441611e-03,7.767671139069073395e-03,1.0
4.946012229250851874e-04,4.192805851552924845e-02,0.0
1.951360407112757425e-03,1.033416163824366421e-02,1.0
7.700190024582220360e-04,4.554172077551985227e-03,1.0
1.800464262450198394e-03,7.647228477880004503e-03,1.0
8.340228806258374612e-04,3.727884842488138166e-03,1.0
7.894339005818481114e-04,7.237616878630599715e-02,0.0
8.046482818537495797e-04,8.289769421927609128e-02,0.0
1.251090034685035067e-03,1.077036053646529962e-01,0.0
1.617586962260087217e-03,1.407916668586787490e-01,0.0
1.850691857143233138e-03,1.088009060007112151e-02,1.0
1.478697257966515724e-03,7.287907291948725330e-03,1.0
1.077036300000849215e-03,5.750663697271974142e-03,1.0
5.682086232689749017e-04,4.692210420362053630e-02,0.0
1.024665419786984812e-03,7.244354814398609038e-03,1.0
8.535270873114644569e-04,7.160141711520059959e-02,0.0
1.094258359579857722e-03,8.974416771105232782e-02,0.0
1.243005851529492686e-03,1.140119276170624973e-01,0.0
9.129061223207920626e-04,4.018349342840257972e-03,1.0
1.659444553371789300e-03,1.826885263728638131e-01,0.0
1.708506604150505275e-03,1.834750829804255301e-01,0.0
6.722863351612790679e-04,4.369186968392115358e-03,1.0
1.019168941535643488e-03,8.421006032675076858e-02,0.0
2.552436759930719421e-03,1.574492673311991831e-02,1.0
9.648124936370160339e-04,6.760576799769805849e-03,1.0
1.509392299938264355e-03,8.691516234780417155e-03,1.0
1.125390432336974148e-03,9.916531037145875915e-02,0.0
9.021429422634517090e-04,8.185414548016782532e-02,0.0
2.736582393668143213e-03,2.603902636166875451e-01,0.0
8.953734129586160681e-04,8.156044490881138309e-02,0.0
8.251843508423918876e-04,6.511441793576716597e-02,0.0
7.196711740118314892e-04,6.239986047248233247e-02,0.0
1.167159352482438281e-03,7.100150393186531461e-03,1.0
1.064829278114128291e-03,6.294792055777556627e-03,1.0
4.795444715883884993e-04,2.637205341754992900e-03,1.0
1.466810767928161847e-03,6.366521660764324318e-03,1.0
7.394329982838928781e-04,3.280736159942532117e-03,1.0
1.246749298595844135e-03,5.446278302849470038e-03,1.0
1.175850952436732766e-03,1.368307618560566374e-01,0.0
1.406999473815864071e-03,1.319346603925630745e-01,0.0
1.319987123846215081e-03,1.324103618743760480e-01,0.0
7.685308570943731382e-04,6.399766493327892214e-02,0.0
6.514032239118858290e-04,6.411060637625241865e-02,0.0
1.107326505641666615e-03,8.938210464081620954e-02,0.0
1.860450661569139135e-03,9.512481292691585960e-03,1.0
1.090956343114318338e-03,5.939468510358317070e-03,1.0
1.376343577354953267e-03,6.454500675143594844e-03,1.0
1.187348340856916656e-03,6.049108198375100290e-03,1.0
8.228242262695927923e-04,5.070296347129760878e-03,1.0
1.504692424201768295e-03,7.468833831777367711e-03,1.0
1.214940124582605807e-03,6.359609915838753368e-03,1.0
7.126563287706617249e-04,5.778868728839670760e-02,0.0
3.812547077071346815e-04,2.819974615516138150e-02,0.0
3.949425175854105047e-03,1.916692876591706216e-02,1.0
1.090204256355142625e-03,6.204013205725305256e-03,1.0
8.966980737653244956e-04,7.864119682498889319e-02,0.0
1.128763643504121375e-03,6.195975740854338214e-03,1.0
1.467917543952390299e-03,1.268179690168663720e-01,0.0
4.268940140570412663e-04,4.128945690599047230e-02,0.0
1.181805811863176695e-03,1.574260420459779319e-01,0.0
1.076597055159202610e-03,4.938141088913214523e-03,1.0
1.053140750605242176e-03,7.803893834237089246e-03,1.0
8.368739149520099032e-04,7.140736521695019434e-02,0.0
2.014364109429299648e-03,8.729659431587951865e-03,1.0
1.717176032251573319e-03,7.476329361494593248e-03,1.0
9.523003480024299326e-04,7.035349474210044265e-03,1.0
1.739360980737532109e-03,1.002005395062452973e-02,1.0
1.951046055837369350e-03,9.283005367793558185e-03,1.0
1.941978734121002506e-03,2.222100859291441521e-01,0.0
1.151642806882709549e-03,9.541622791586137908e-02,0.0
5.800786849245006182e-04,3.256555905138924269e-03,1.0
6.534267361117446129e-04,4.169045044552934821e-03,1.0
1.944243847686674556e-03,1.089810351342637360e-02,1.0
1.679592011177271716e-03,1.311397459467522342e-01,0.0
1.295827109630522589e-03,8.141432192866237399e-03,1.0
2.269915010447336959e-03,1.152678811124904258e-02,1.0
6.567284652052627443e-04,5.044170296537393849e-02,0.0
1.969340388687562150e-03,9.590277318842885604e-03,1.0
2.599095386307892410e-03,1.459682525674231915e-02,1.0
3.207832262120738072e-04,2.824581818300319486e-02,0.0
1.080078079048284352e-03,8.531309359189472030e-02,0.0
4.886006991703496045e-04,2.162331444395493470e-03,1.0
3.656236264336704643e-03,2.487240294001861335e-02,1.0
1.268721034608678551e-03,6.867308741466488821e-03,1.0
8.963906438486244277e-04,6.273567565875336205e-02,0.0
1.852301198848838211e-03,8.224596971489233493e-03,1.0
1.079233054264378770e-03,6.361765501995449677e-03,1.0
8.726508781613019107e-04,7.732880718986993862e-02,0.0
1.704547041635119447e-03,1.812562056469118332e-01,0.0
7.669391655432423191e-04,6.370256288050359095e-02,0.0
1.481425293196869317e-03,8.508178765644729830e-03,1.0
3.575251784703142952e-04,3.168794737504411485e-02,0.0
7.587034387474252215e-04,6.923835829963256860e-02,0.0
4.118379704503473816e-04,3.879541127001528977e-02,0.0
7.693472010718132572e-04,7.218828544915752154e-02,0.0
1.717548800352965708e-03,9.563320999221422772e-03,1.0
5.810899888499871562e-04,5.082819678624744819e-02,0.0
8.682930702680502922e-04,4.682365953234152167e-03,1.0
7.163840812861706426e-04,7.211762855457229393e-02,0.0
1.285379830824792983e-03,6.473470646051384531e-03,1.0
1.312962426813023276e-03,6.337236041685186984e-03,1.0
1.692656575966745500e-03,1.548225504667177788e-01,0.0
4.595997289381806381e-04,3.844253662060497650e-02,0.0
1.106725001340855621e-03,4.490860232038649744e-03,1.0
8.955815547634248712e-04,7.217689204640830025e-02,0.0
2.179585372064171949e-03,9.673837224192816456e-03,1.0
1.939724793498355873e-03,1.310611749159267848e-02,1.0
1.364105401430400644e-03,8.152830455602081902e-03,1.0
8.457906012911134896e-04,8.450540469117018283e-02,0.0
1.292846709356027966e-03,1.281281082981788888e-01,0.0
1.875221197427288976e-03,9.864515115998662848e-03,1.0
1.483026717031419184e-03,9.134758431475995324e-03,1.0
9.223169673245952722e-04,8.124802055170848858e-02,0.0
6.731982869172165084e-04,6.375366204521672187e-02,0.0
4.310490129192551560e-04,3.156203061199899101e-02,0.0
8.969344379371459132e-04,1.047234081667287181e-01,0.0
8.641460315588878711e-04,4.935763647939696817e-03,1.0
4.434962157574685155e-04,3.339835700797221668e-02,0.0
8.067735846292999361e-04,7.546261226366786368e-02,0.0
1.201559855170421503e-03,5.003778276613041892e-03,1.0
7.021116487238873802e-04,4.054743010369176413e-03,1.0
8.748405199335552952e-04,4.992084261456302720e-03,1.0
1.407986606089411692e-03,1.583118253931266872e-01,0.0
1.571404429342073599e-03,7.100829997533830186e-03,1.0
8.039066140162062172e-04,1.072383834565379529e-01,0.0
6.387467204726424153e-04,5.620861852922106466e-02,0.0
2.336820789660998786e-03,1.704195084423245840e-02,1.0
2.462426585175372766e-03,1.142170300642578878e-02,1.0
1.113424974484083715e-03,5.142028757084734190e-03,1.0
2.179586944082230644e-03,1.942597471012258714e-01,0.0
1.220728444518809699e-03,1.020502776601743544e-01,0.0
8.283535242893124741e-04,7.017853247183504506e-02,0.0
2.288881973520198471e-03,1.600460874761086560e-02,1.0
6.607440586427720634e-04,4.919830090840412312e-02,0.0
8.291837678993777038e-04,6.491242687256865151e-02,0.0
4.969298766291545873e-04,4.365767090286395979e-02,0.0
2.011736105979120524e-03,1.077462246145863105e-02,1.0
4.560811158274543980e-04,3.424442883633904700e-02,0.0
4.045199232937194138e-04,1.806568418465220958e-03,1.0
1.310700326919957614e-03,8.038059453837500742e-03,1.0
5.319610930078868313e-04,5.164574110467543694e-02,0.0
5.680564176822314095e-04,5.405904884062397164e-02,0.0
2.007285187337707558e-03,1.063091162119436141e-02,1.0
8.509893164488122703e-04,7.136779802119611049e-02,0.0
5.344219817772859725e-04,4.915090752855964112e-02,0.0
6.345757180783263623e-04,5.497853623536372303e-02,0.0
1.171582737780647561e-03,1.025934116526397988e-01,0.0
9.370191022119133935e-04,8.151854660670961039e-02,0.0
1.318606871287733530e-03,1.192503893615453198e-01,0.0
1.779339297473112340e-03,1.309309184182110182e-02,1.0
1.548628408972675414e-03,9.460948098312771393e-03,1.0
5.941105514458226147e-04,2.990405873871081633e-03,1.0
7.122157424466771464e-04,3.821951194384612654e-03,1.0
2.401455572989135128e-03,1.059865973603541997e-02,1.0
3.593083790266253866e-03,1.815619053331599467e-02,1.0
9.953587570780094481e-04,4.904028230298422206e-03,1.0
7.288682146953127721e-04,5.524506928660800897e-02,0.0
1.129010332350790504e-03,6.291903436990140853e-03,1.0
9.779910050292215003e-04,5.734866527680124344e-03,1.0
2.329381595398788592e-03,2.292626968354060935e-01,0.0
1.882431535654184368e-03,8.645653172150005727e-03,1.0
2.062729299670063195e-03,1.075733049130697498e-02,1.0
2.173183720422790840e-03,1.224183052406141795e-02,1.0
9.286363188944065858e-04,6.092545521728246101e-03,1.0
6.351236414502586022e-04,5.153100837200152301e-02,0.0
9.212549950977931600e-04,7.204545897245655250e-02,0.0
4.074341787249205807e-04,3.192120910617896046e-02,0.0
1.414325429648624101e-03,1.312252722535161564e-01,0.0
3.753562844006738306e-04,4.177218760333593905e-02,0.0
8.913810247917352972e-04,7.818371412485410066e-02,0.0
1.914573574349721355e-03,1.254246313423348219e-02,1.0
3.802475286091082612e-04,2.498133540758833149e-03,1.0
7.051552660148389072e-04,3.490730117905074207e-03,1.0
5.509772917394534708e-04,5.561310761456712132e-02,0.0
1.612051975876157206e-03,1.615388348761951087e-01,0.0
1.249531333232193914e-03,6.387595781232674290e-03,1.0
1.422641267434978990e-03,1.318836596101466696e-01,0.0
1.641776343166682743e-03,1.364066772683045770e-01,0.0
1.174816786549409339e-03,5.312130802443901234e-03,1.0
7.107373638764136149e-04,6.450442569388052660e-02,0.0
1.932083429125483216e-03,2.361946634895067954e-01,0.0
6.046821549229575415e-04,5.297562622691294465e-02,0.0
2.306251781085335781e-03,1.162508045152236928e-02,1.0
7.424457947536451620e-04,2.720744321734074045e-03,1.0
8.745581187933345419e-04,5.074629245638729615e-03,1.0
9.311888294572073484e-04,8.060801382695123585e-02,0.0
1.371267865451592134e-03,7.661037255251209807e-03,1.0
1.071156367015677806e-03,8.867405614452901486e-02,0.0
7.711199927994500866e-04,7.021754668414836864e-02,0.0
7.908605568294729393e-04,7.360150601723698671e-02,0.0
8.361904989563421738e-04,3.295009551019307658e-03,1.0
1.809684229661017406e-03,9.034071493624486193e-03,1.0
2.232752867996490830e-03,1.483112490557621059e-02,1.0
1.345695843188405650e-03,5.733316743315670753e-03,1.0
1.042810792370452372e-03,9.041389373308163224e-02,0.0
1.023008989000689017e-03,5.976806507070674818e-03,1.0
8.767141333105232196e-04,9.002122718808040769e-02,0.0
2.190750969415468027e-03,1.347615827238926242e-02,1.0
1.015411942239073575e-03,8.147814029525719814e-02,0.0
8.754584707668311904e-04,4.782351325561397075e-03,1.0
1.114862243484065476e-03,8.986507278385071074e-02,0.0
1.612352085182284676e-03,9.093224136285745288e-03,1.0
6.593051446299199149e-04,5.477980717292858098e-02,0.0
1.105397612293050830e-03,5.563992435308111849e-03,1.0
1.727654934418605985e-03,1.487845171735980854e-01,0.0
7.544552753995379312e-04,7.621934683521942866e-02,0.0
8.380698415825227343e-04,7.583029354329724747e-02,0.0
1.801264532884310583e-03,1.036640500431372340e-02,1.0
1.054678453582996332e-03,6.655935815543438314e-03,1.0
5.459283268802234048e-04,5.791055434508306926e-02,0.0
2.277474618359166640e-03,2.059988887701509619e-01,0.0
7.140352896288420853e-04,7.193426847350509190e-02,0.0
8.916551668412132491e-04,8.126618555418525791e-02,0.0
4.482711423595753860e-04,3.670166508800054572e-02,0.0
4.968562318336849004e-04,3.651178672780366202e-02,0.0
2.229791358903216673e-03,1.356038260195414034e-02,1.0
8.547966484837236489e-04,7.045026626928421742e-02,0.0
4.559307563167708829e-04,3.872643946783720786e-02,0.0
1.115841759437020226e-03,6.302780863180037010e-03,1.0
9.586252362394293361e-04,3.805921742275913348e-03,1.0
7.817593212855804231e-04,6.624598715622787015e-02,0.0
1.056319901207687694e-03,6.664308115962973462e-03,1.0
9.971883116354533175e-04,9.662189385735889258e-02,0.0
2.785564727279784495e-03,1.336430992181294325e-02,1.0
2.195432875328704250e-03,1.334917591422279601e-02,1.0
4.113108157992635336e-03,2.077879603608273965e-02,1.0
4.759203448534765689e-04,2.067170169836842191e-03,1.0
1.891854387121902565e-03,1.012305914159224510e-02,1.0
1.471729036216992258e-03,1.366533285661980235e-01,0.0
1.079951142485728512e-03,1.004156272457980142e-01,0.0
8.982759754473520434e-04,4.786711417854441070e-03,1.0
1.528035441870341819e-03,7.353668032650246926e-03,1.0
1.441250535466663454e-03,8.346555701923148371e-03,1.0
1.715636533414977320e-03,1.326870390215269258e-02,1.0
1.105249249157217849e-03,9.634674862976262688e-02,0.0
1.272725881395707229e-03,1.185869483846307970e-01,0.0
6.506473877671796599e-04,4.617718793506200847e-02,0.0
1.605673824909673508e-03,7.367239652961159353e-03,1.0
7.843165580646007870e-04,6.956963702538955518e-02,0.0
1.864036756272941745e-03,1.121034251122694086e-02,1.0
9.045876816560825904e-04,7.749280586488326017e-02,0.0
1.488583328701991761e-03,7.354915484810195525e-03,1.0
9.738656131334314783e-04,8.759971404583949406e-02,0.0
7.505301861668761980e-04,3.604457598773993209e-03,1.0
7.369023445456411494e-04,4.911197077207492961e-03,1.0
1.458124681028949475e-03,8.825925071188418097e-03,1.0
1.032458398037014360e-03,4.464619429340581716e-03,1.0
1.088653544864047083e-03,5.974808781238425369e-03,1.0
1.406122402825915304e-03,7.078604077229631170e-03,1.0
1.214693918842873078e-03,5.484518931674441447e-03,1.0
6.273825960201990203e-04,6.105467929148657852e-02,0.0
1.285647995621738704e-03,7.359056327550696740e-03,1.0
2.322471674970042095e-03,1.452320918925443377e-02,1.0
5.114642225315339926e-04,5.175985416964459102e-02,0.0
1.201677006536322652e-03,1.205576778924071918e-01,0.0
5.566054486252161333e-04,5.932660890864495384e-02,0.0
7.676775435137973662e-04,3.836816054180058715e-03,1.0
1.003422518578912358e-03,7.824657311431093554e-02,0.0
3.726404864701852982e-04,4.168406494587608563e-02,0.0
1.111866742392082904e-03,5.399132113262524423e-03,1.0
8.702091884040411094e-04,7.207040941413053736e-02,0.0
5.676925113170067051e-04,5.388330340334273466e-02,0.0
2.596876912916415339e-03,1.421205434027359923e-02,1.0
1.315480366330492364e-03,1.205173930530136633e-01,0.0
1.843256745763256418e-03,1.624895828887204519e-02,1.0
8.330258794606179790e-04,7.500394746631000586e-02,0.0
8.507923897746274590e-04,8.396937919291466712e-02,0.0
1.114453707158261260e-03,6.076586916809794889e-03,1.0
1.175713289970355558e-03,7.087467805886241493e-03,1.0
1.308409793542160112e-03,7.498880857249553764e-03,1.0
8.002927586608406122e-04,5.369633909404402869e-03,1.0
2.200612386906613746e-03,9.817080907983673221e-03,1.0
1.178170051622061745e-03,6.242773605443676169e-03,1.0
8.721873681437391970e-04,3.788208325657034265e-03,1.0
1.025126281806664061e-03,8.975591393869440660e-02,0.0
6.308039332174997888e-04,2.931611619207734332e-03,1.0
6.641777144599227091e-04,4.062114310652112023e-03,1.0
1.390769377500650781e-03,9.279554882574536645e-03,1.0
1.591525549743070611e-03,1.409385988210918872e-01,0.0
7.493411033852524468e-04,6.301347867224267596e-02,0.0
1.092123972750999074e-03,8.600072221473882561e-02,0.0
6.357332875286657867e-04,5.353614725688809334e-02,0.0
1.951882253514857597e-03,1.187674968700842652e-02,1.0
1.696198203661206062e-03,9.453389316075918453e-03,1.0
7.252854787243680820e-04,9.088055494608243690e-02,0.0
9.617186880235016394e-04,4.614761349948060323e-03,1.0
2.427628477686767292e-04,2.141249648393199478e-02,0.0
7.181929334127920301e-04,5.749318521633636769e-02,0.0
1.544076045549330712e-03,7.500821497241504446e-03,1.0
4.065971213305287642e-04,2.198568709543587650e-03,1.0
1.030876034658541676e-03,9.808064844574350405e-02,0.0
5.829611554435494211e-04,4.441539907129545689e-02,0.0
9.320509230100623927e-04,7.604194328695074168e-02,0.0
1.352200723169975742e-03,1.150877504726198625e-01,0.0
1.473212201935821582e-03,6.598640340221441532e-03,1.0
2.925035567308900252e-03,1.398129237740813012e-02,1.0
1.106177207445549092e-03,4.858561738103936434e-03,1.0
6.877526941534980532e-04,6.009862405652521139e-02,0.0
4.858645199057615854e-04,3.040711091032276096e-03,1.0
1.474539342932272828e-03,1.374227726727478838e-01,0.0
1.207113355803690440e-03,5.725874867511032348e-03,1.0
2.186725456177753598e-03,1.045746986551956449e-02,1.0
9.772144715940462700e-04,4.187219489902795251e-03,1.0
8.371497912782016300e-04,7.797040051429030005e-02,0.0
1.367212295465030942e-03,6.204733214387142190e-03,1.0
3.707708351580146604e-03,1.806046449248703209e-02,1.0
5.116454855476595042e-04,3.724866557350039239e-03,1.0
5.246215645995267081e-04,3.650313234451172534e-02,0.0
7.435114833167242926e-04,3.750540779501149950e-03,1.0
8.831838242336884125e-04,4.257441166402249448e-03,1.0
5.438002439797071964e-04,4.489659480316833540e-02,0.0
1.344180825761570391e-03,6.381612632711106646e-03,1.0
2.652919693421598463e-03,1.625917270933513806e-02,1.0
2.172813382391712480e-03,1.216695782189146022e-02,1.0
9.430919411237223158e-04,5.594882547992543510e-03,1.0
1.668324769335849909e-03,1.184943574878547304e-02,1.0
1.564668354433045375e-03,8.959558697993219925e-03,1.0
8.240889204386662049e-04,7.195237027365425364e-02,0.0
7.642187910623014866e-04,5.770319090340519930e-02,0.0
1.521166246979304641e-03,9.655107595412206964e-03,1.0
7.170259043869978404e-04,5.819492716062280024e-02,0.0
7.211614804208133769e-04,4.639942322611305056e-03,1.0
1.474634691175245350e-03,8.395757705974449259e-03,1.0
1.128268947416794085e-03,9.893630996717994730e-02,0.0
1.002475692138955808e-03,5.460647494679109204e-03,1.0
1.158894942511444915e-03,8.776702514852245673e-02,0.0
4.913959748591939167e-03,3.374792360859989182e-02,1.0
1.135876891670882169e-03,9.204531073004321162e-02,0.0
1.079648235757257792e-03,9.258590366764790636e-02,0.0
2.018611585623378800e-03,9.434745403395181432e-03,1.0
1.796394475659894921e-03,9.101433310789445313e-03,1.0
1.264320140715251934e-03,8.048389865595253004e-03,1.0
5.695521165212204858e-04,4.222928392887152077e-02,0.0
1.329920297640780572e-03,1.052251712261405708e-01,0.0
8.307509873557301612e-04,8.639798496929837479e-02,0.0
1.830218961731557665e-03,9.381848753941848112e-03,1.0
1.724191041513513899e-03,9.308054172384840411e-03,1.0
7.172375581117577817e-04,2.781006411644541734e-03,1.0
1.056914645837030067e-03,1.072838845667010571e-01,0.0
1.055829661496402892e-03,9.561847258483924250e-02,0.0
1.810862157355479880e-03,7.721136272136037634e-03,1.0
8.830259021794076334e-04,7.890135803354139665e-02,0.0
8.852488950729390984e-04,9.593004549097378097e-02,0.0
8.970858085792681510e-04,8.178721154380909353e-02,0.0
1.304617573021776833e-03,1.099055861039618248e-01,0.0
2.433577661859846145e-03,1.125495298391763870e-02,1.0
4.732175494251669896e-04,4.904059720575354442e-02,0.0
9.485244083410667576e-04,6.979374040653588129e-03,1.0
5.802089799742544398e-04,5.482740691610490935e-02,0.0
1.059468766207128819e-03,7.813824962221008197e-02,0.0
6.677452230704535724e-04,5.335236809846909123e-02,0.0
1.544531274281925326e-03,7.692431673833973436e-03,1.0
1.370931464914328969e-03,1.048450814781951533e-02,1.0
1.267587289293328799e-03,6.786194782653610057e-03,1.0
6.219042943363486432e-04,8.329682569602495090e-02,0.0
9.324296009945647968e-04,4.612358732764670552e-03,1.0
1.134492274102020994e-03,4.937954583688215424e-03,1.0
5.977518768109003509e-04,6.018761660342692582e-02,0.0
1.011987194293106776e-03,9.858241533705251747e-02,0.0
1.291913722696574895e-03,1.090204520348107137e-01,0.0
3.654630636836457666e-04,3.046326971348386689e-02,0.0
6.701622119862657521e-04,6.509409149699785235e-02,0.0
9.845041329373969627e-04,6.225992282335685718e-03,1.0
9.394301159977026501e-04,8.112821486660717896e-02,0.0
7.181354735580349705e-04,5.366756096873142451e-02,0.0
2.297926921765984336e-03,2.315697872906715693e-01,0.0
9.143341858722747566e-04,8.239677015044223618e-02,0.0
8.570765689887466536e-04,5.799429436297571898e-03,1.0
5.997851967102277825e-04,6.439062105374288025e-02,0.0
5.144309818025910152e-04,5.008952871178697780e-02,0.0
2.016572468608952753e-03,1.368482983060367690e-02,1.0
7.550551584836844281e-04,8.099726957510759717e-02,0.0
1.971233367146289685e-03,1.542612396125584706e-01,0.0
2.974631024360684518e-04,1.460730451701089004e-03,1.0
6.918597660559398918e-04,6.207155973219662809e-02,0.0
1.013482406760288874e-03,5.569527091112705386e-03,1.0
1.534605866881164375e-03,1.385660293979478208e-01,0.0
1.087588749018321551e-03,9.116000513522742876e-02,0.0
1.315538327481696051e-03,6.656080488082809395e-03,1.0
1.992963090103791555e-03,1.702190556776331937e-02,1.0
8.100036924824249212e-04,6.525781818833305270e-02,0.0
1.962912234091220183e-03,1.045694532946876525e-02,1.0
2.062175721243687029e-03,1.128129020841785700e-02,1.0
7.704445203978956859e-04,3.792771111042980703e-03,1.0
1.050675146362590280e-03,4.688791323020836087e-03,1.0
1.530220323819493676e-03,7.354209229104947260e-03,1.0
7.379170664872705936e-04,5.026832216134982483e-03,1.0
9.761612021414868383e-04,9.056945977569151596e-02,0.0
8.943571082449126288e-04,8.034945007051073895e-02,0.0
1.613027208204408525e-03,7.502265620960270331e-03,1.0
1.498272736308904835e-03,1.516688401658267404e-01,0.0
1.032376271038084334e-03,9.141830048070875847e-02,0.0
1.429078261003054965e-03,1.249251985855372449e-01,0.0
1.622089045858602458e-03,1.234213673680247501e-02,1.0
9.631939810125787803e-04,8.657689281771538403e-02,0.0
4.150893982694231336e-04,3.074919314033609102e-02,0.0
5.606751139212811080e-04,7.126848222798484733e-02,0.0
5.592384320627912398e-04,5.091297709417299394e-02,0.0
1.188592457660832442e-03,1.033265058019512128e-01,0.0
6.880139191738415469e-04,3.240987900312209628e-03,1.0
1.309092676575285578e-03,5.980015764170815151e-03,1.0
6.005796307591651246e-04,5.296612375587562982e-02,0.0
1.259911553922779884e-03,1.475448286631054207e-01,0.0
6.425971763689372097e-04,3.499268934445205065e-03,1.0
1.563012962401287261e-03,6.786004485299890546e-03,1.0
1.414075508133486340e-03,7.283847149469977605e-03,1.0
1.275211285863213362e-03,7.893684484755865427e-03,1.0
8.580969374868656222e-04,6.225108403755060665e-02,0.0
1.129911628276375523e-03,9.868819829388235376e-02,0.0
1.271718205657828031e-03,6.245102194418942522e-03,1.0
1.536196969529575202e-03,1.602179598885158651e-01,0.0
8.224627839994600115e-04,7.459522027073897665e-02,0.0
1.039063881152410378e-03,7.154030283370434347e-03,1.0
2.209043326252028809e-03,1.429094150673794646e-02,1.0
1.329079774214522724e-03,7.284375068677548075e-03,1.0
5.533355214959498987e-04,5.016399303240377805e-02,0.0
1.725007947925619048e-03,8.538588510502856735e-03,1.0
1.068320795641176848e-03,4.955479804092886506e-03,1.0
1.356905747748648854e-03,7.529741867932151882e-03,1.0
1.422729410805654866e-03,8.752477328312730995e-03,1.0
8.434688235490846089e-04,4.715806747189165045e-03,1.0
1.187041596785004451e-03,6.311299241054759736e-03,1.0
8.766226509933901321e-04,7.581096759954066011e-02,0.0
1.479900310200744354e-03,6.303220915677717681e-03,1.0
1.231955680801792184e-03,5.642442452131628261e-03,1.0
1.272466146842471868e-03,1.124470093694418665e-01,0.0
1.488441971218901812e-03,1.317406622625293677e-01,0.0
1.377391330037028468e-03,1.270777075876826923e-01,0.0
1.465451557695572442e-03,1.273985249763865679e-01,0.0
1.140954077325043083e-03,1.310129638592836820e-01,0.0
1.262152414446380752e-03,7.798718907349943934e-03,1.0
1.611093549298839777e-03,1.439064867386559143e-01,0.0
8.299061573609044099e-04,3.699181957760995249e-03,1.0
1.147589741235010077e-03,1.182911334060646330e-01,0.0
1.635807450192955804e-03,1.888140674717234679e-01,0.0
4.196377627492181095e-04,3.735303870106519708e-02,0.0
6.187382077149221641e-04,3.309754504959629487e-03,1.0
1.554476882419947607e-03,5.910677752941400666e-03,1.0
5.356149602422701503e-04,4.678355392628628234e-02,0.0
8.302315036859277781e-04,5.381066352878561415e-02,0.0
1.102197409837320837e-03,9.301839411154935733e-02,0.0
1.133479315383169404e-03,6.361195599015287069e-03,1.0
1.531367634394189365e-03,9.336380720303127934e-03,1.0
1.004146826393422041e-03,8.077308930798604569e-02,0.0
1.007089741366130019e-03,5.835849089061146203e-03,1.0
9.939838564420378809e-04,9.769964133436251363e-02,0.0
8.825043306475552265e-04,8.349011791220851963e-02,0.0
8.270385601123852841e-04,4.989195369438490305e-03,1.0
1.100609021759123372e-03,1.105897984381350868e-01,0.0
1.731702916842740728e-03,8.829722045645556697e-03,1.0
1.916641492272180445e-03,1.254635778325837066e-02,1.0
6.023049988667458386e-04,4.375209829246440307e-02,0.0
3.929366626925753282e-04,3.957980922897985643e-02,0.0
8.467803491980412448e-04,6.443933807350626930e-02,0.0
1.089606218515751191e-03,8.785742206922959874e-02,0.0
1.416937091246443401e-03,1.366060261834837475e-01,0.0
1.194049565439173110e-03,5.151895783748698839e-03,1.0
2.105347652149220511e-03,9.631605832610426465e-03,1.0
1.772426796888154545e-03,7.695743154133209349e-03,1.0
9.976051785015511465e-04,9.916463382300105822e-02,0.0
1.194793471727240803e-03,7.565899005536287636e-03,1.0
5.977085914360106981e-04,4.437598990394767129e-02,0.0
